 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,185921,48,58,1337,105841,570,0,27.85416667,109.1083766,4344,0,1824.844828,956.8748071,576470.6515,570.1346271,1770.67619,6585.672561,44284,1,185921,3955.765957,9528.448754,44430,2,162838,2856.807018,8352.611485,44284,1,0,0,0,0,1208,1864,258.1741707,311.9604563,0,4344,1001.663551,1143.37138,1307298.112,0,0,0,1,0,0,0,0,1,1011.113208,27.85416667,1824.844828,1208,0,0,0,0,0,0,48,1337,58,105841,29200,61,32,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,131198,29,50,1169,92809,570,0,40.31034483,139.9780859,4344,0,1856.18,921.5378383,716306.651,602.1433254,1682.025641,5587.656726,24101,0,131198,4685.642857,8825.290033,24413,18,100738,2055.877551,6334.053759,24747,1,0,0,0,0,936,1608,221.0399549,381.1033705,0,4344,1174.725,1147.810364,1317468.632,0,0,0,1,0,0,0,0,1,1189.594937,40.31034483,1856.18,936,0,0,0,0,0,0,29,1169,50,92809,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,187746,48,64,1331,100049,570,0,27.72916667,109.1373797,4344,0,1563.265625,739.1078973,539984.8732,596.5506589,1691.405405,6454.641398,44827,0,187746,3994.595745,9570.390305,44863,1,164235,2606.904762,8067.49879,45017,1,0,0,0,0,1220,2056,255.6645681,340.8860908,0,4344,897.1681416,947.0850477,896970.0875,0,0,0,1,0,0,0,0,1,905.1785714,27.72916667,1563.265625,1220,0,0,0,0,0,0,48,1331,64,100049,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,188450,47,59,1325,100049,570,0,28.19148936,110.2697559,2896,0,1695.745763,808.7324819,537935.792,562.4834174,1794.761905,6733.367527,46328,1,188450,4096.73913,9847.506171,46506,1,165253,2849.189655,8495.447936,46328,1,0,0,0,0,1200,1896,249.4030247,313.0803927,0,2896,947.4205607,1028.579072,1057974.906,0,0,0,1,0,0,0,0,1,956.3584906,28.19148936,1695.745763,1200,0,0,0,0,0,0,47,1325,59,100049,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,300724,49,65,1325,102959,570,0,27.04081633,108.0950506,2896,0,1583.984615,751.2528389,346776.4462,379.0851412,2661.274336,11511.58013,93217,0,300724,6265.083333,23320.8749,156187,1,276439,4319.359375,17135.83886,117306,1,0,0,0,0,1264,2088,162.9401045,216.1450366,0,2896,906.8173913,960.7927427,923122.6944,0,0,0,1,0,0,0,0,1,914.7719298,27.04081633,1583.984615,1264,0,0,0,0,0,0,49,1325,65,102959,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,195652,49,60,1343,105841,570,0,27.40816327,108.0109791,2896,0,1764.016667,842.2550138,547829.8203,557.1116063,1811.592593,7080.294859,53333,1,195652,4076.083333,10329.92199,53412,1,172455,2922.966102,9048.251849,53378,1,0,0,0,0,1228,1928,250.4446671,306.6669393,0,2896,974.4,1069.66603,1144185.417,0,0,0,1,0,0,0,0,1,983.3394495,27.40816327,1764.016667,1228,0,0,0,0,0,0,49,1343,60,105841,29200,61,33,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,143173,51,58,1337,104393,570,0,26.21568627,105.9913796,2896,0,1799.87931,822.5761859,738477.2269,761.3167287,1325.675926,5048.135869,23638,1,143123,2862.46,7263.952321,24271,1,120199,2108.754386,6287.378068,24553,1,0,0,0,0,1304,1864,356.2124144,405.1043144,0,2896,961.1818182,1072.738955,1150768.866,0,0,0,1,0,0,0,0,1,970.0,26.21568627,1799.87931,1304,0,0,0,0,0,0,51,1337,58,104393,29200,61,32,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142748,47,57,1325,108751,570,0,28.19148936,110.2697559,4344,0,1907.912281,909.4137492,771121.1365,728.5566173,1385.902913,5168.157484,23329,1,142714,3102.478261,7534.989767,23958,1,119745,2138.303571,6324.403523,24190,1,0,0,0,0,1200,1832,329.2515482,399.3050691,0,4344,1048.342857,1156.089794,1336543.612,0,0,0,1,0,0,0,0,1,1058.423077,28.19148936,1907.912281,1200,0,0,0,0,0,0,47,1325,57,108751,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142235,47,57,1319,101497,570,0,28.06382979,110.2994746,4344,0,1780.649123,861.2578942,722860.0555,731.1843077,1380.92233,5136.347739,23155,2,142113,3089.413043,7488.411941,23833,48,119085,2126.517857,6271.476138,24042,2,0,0,0,0,1212,1832,330.4390621,400.7452455,0,4344,979.2,1083.923681,1174890.546,0,0,0,1,0,0,0,0,1,988.6153846,28.06382979,1780.649123,1212,0,0,0,0,0,0,47,1319,57,101497,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,152597,42,51,1283,95705,570,0,30.54761905,116.5816373,4344,0,1876.568627,968.15082,635582.613,609.4484164,1658.663043,5994.383936,33492,2,152597,3721.878049,8696.723818,33562,48,119066,2381.32,6666.824301,24063,2,0,0,0,0,1124,1640,275.2347687,334.2136477,0,4344,1031.787234,1168.531179,1365465.116,0,0,0,1,0,0,0,0,1,1042.88172,30.54761905,1876.568627,1124,0,0,0,0,0,0,42,1283,51,95705,29200,61,23,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142263,47,58,1331,104393,570,0,28.31914894,110.239878,4344,0,1799.87931,866.1409487,743158.7974,738.0696316,1367.913462,5131.621368,23191,0,142263,3092.673913,7502.339733,23772,2,119294,2092.877193,6249.868422,23908,1,0,0,0,0,1188,1864,330.3740256,407.695606,0,4344,997.3962264,1094.593699,1198135.365,0,0,0,1,0,0,0,0,1,1006.895238,28.31914894,1799.87931,1188,0,0,0,0,0,0,47,1331,58,104393,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142478,49,57,1325,104393,570,0,27.04081633,108.0950506,2896,0,1831.45614,839.483346,741995.2554,743.9745083,1356.933333,5113.686675,23402,2,142418,2967.041667,7364.968432,23858,48,119519,2134.267857,6318.395244,24145,2,0,0,0,0,1264,1832,343.9127444,400.0617639,0,2896,988.0186916,1093.727985,1196240.905,0,0,0,1,0,0,0,0,1,997.3396226,27.04081633,1831.45614,1264,0,0,0,0,0,0,49,1325,57,104393,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,125417,29,55,1169,98601,570,0,40.31034483,139.9780859,4344,0,1792.745455,874.6373898,795506.1913,669.7656618,1511.048193,5384.793514,23215,0,125417,4479.178571,8721.979601,23575,89,99847,1849.018519,6008.928729,24179,1,0,0,0,0,936,1768,231.2286213,438.5370404,0,4344,1173.764706,1099.595333,1209109.896,0,0,0,1,0,0,0,0,1,1187.738095,40.31034483,1792.745455,936,0,0,0,0,0,0,29,1169,55,98601,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,188411,43,59,1313,105841,570,0,30.53488372,115.1109917,4344,0,1793.915254,1014.181856,568724.756,541.3696653,1865.455446,6809.690942,45552,0,188411,4485.97619,10163.53124,45610,1,165211,2848.465517,8450.637267,45743,1,0,0,0,0,1096,1896,228.2244667,313.1451985,0,4344,1040.330097,1165.886134,1359290.478,0,0,0,1,0,0,0,0,1,1050.529412,30.53488372,1793.915254,1096,0,0,0,0,0,0,43,1313,59,105841,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,141785,44,55,1313,93786,570,0,29.84090909,113.8577127,2896,0,1705.2,792.8637593,670726.8047,698.2402934,1446.785714,5267.632333,23051,1,141785,3297.325581,7763.76187,23895,1,118889,2201.648148,6402.558325,23805,1,0,0,0,0,1128,1768,310.3290193,387.9112741,0,2896,950.99,1025.08183,1050792.757,0,0,0,1,0,0,0,0,1,960.5959596,29.84090909,1705.2,1128,0,0,0,0,0,0,44,1313,55,93786,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,155181,78,106,1457,215903,570,0,18.67948718,86.05819438,4344,0,2036.820755,908.0408088,1400686.94,1185.712168,847.9836066,3831.64699,24081,0,155155,2015.0,5797.194251,24372,3,131946,1256.628571,4736.887828,24893,2,0,0,0,0,1928,3400,502.638854,683.0733144,0,4344,1174.918919,1214.829823,1475811.499,0,0,0,1,0,0,0,0,1,1181.304348,18.67948718,2036.820755,1928,0,0,0,0,0,0,78,1457,106,215903,29200,61,52,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,200946,47,56,1325,100049,570,0,28.19148936,110.2697559,2896,0,1786.589286,867.873237,504483.7917,512.5755178,1970.058824,7689.718094,58772,1,200946,4368.391304,11135.47365,58883,1,177806,3232.836364,9923.359922,58772,1,0,0,0,0,1200,1800,233.8936829,278.6818349,0,2896,974.75,1088.131334,1184029.801,0,0,0,1,0,0,0,0,1,984.2135922,28.19148936,1786.589286,1200,0,0,0,0,0,0,47,1325,56,100049,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,658536,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,17664.94163,13.66667881,82317.0,232330.4161,657305,2,1023,511.5,696.5001795,1004,19,658404,131680.8,293833.1862,657305,2,0,0,0,0,72,132,4.555559605,9.11111921,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,9733523,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.465705377,0.410950896,3244507.667,5619037.247,9732813,273,9733523,3244507.667,5619037.247,9732813,273,0,0.0,0.0,0,0,0,0,0,0,80,0,0.410950896,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,710.0,0.0,710,710,9732813.0,0.0,9732813,9732813,DDoS
80,1655458,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7027.058373,5.436561967,206932.25,584828.1901,1654308,3,1024,512.0,654.7808794,975,49,1655351,331070.2,739712.5339,1654308,3,0,0,0,0,72,132,1.812187322,3.624374644,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8734350,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.747771729,0.457961955,2911450.0,5042191.293,8733671,276,8734350,2911450.0,5042191.293,8733671,276,0,0.0,0.0,0,0,0,0,0,0,80,0,0.457961955,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,679.0,0.0,679,679,8733671.0,0.0,8733671,8733671,DDoS
80,1271648,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9147.971766,7.077430232,158956.0,449121.5979,1270475,3,1049,524.5,672.4585489,1000,49,1271544,254308.8,568054.334,1270475,3,0,0,0,0,72,132,2.359143411,4.718286822,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8452090,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.839534364,0.473255727,2817363.333,4879135.741,8451304,353,8452090,2817363.333,4879135.741,8451304,353,0,0.0,0.0,0,0,0,0,0,0,80,0,0.473255727,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,786.0,0.0,786,786,8451304.0,0.0,8451304,8451304,DDoS
80,283381,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,41050.74088,28.23054474,40483.0,106561.2077,282140,4,1002,501.0,702.8641405,998,4,283300,70825.0,140877.3297,282140,5,0,0,0,0,72,112,10.58645428,17.64409046,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8439207,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.843869098,0.473978183,2813069.0,4871796.466,8438535,191,8439207,2813069.0,4871796.466,8438535,191,0,0.0,0.0,0,0,0,0,0,0,80,0,0.473978183,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,672.0,0.0,672,672,8438535.0,0.0,8438535,8438535,DDoS
80,53148,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,218879.3558,169.3384511,6643.5,18316.82448,51969,2,1039,519.5,730.441305,1036,3,53023,10604.6,23127.22444,51969,2,0,0,0,0,72,132,56.44615037,112.8923007,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8424013,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.848998452,0.474833075,2808004.333,4862967.913,8423276,317,8424013,2808004.333,4862967.913,8423276,317,0,0.0,0.0,0,0,0,0,0,0,80,0,0.474833075,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,737.0,0.0,737,737,8423276.0,0.0,8423276,8423276,DDoS
443,142298,45,55,1301,104393,570,0,28.91111111,112.7073488,4344,0,1898.054545,955.3575328,742765.1829,702.7505657,1437.353535,5230.061348,23124,1,142148,3230.636364,7649.805296,23812,1,119347,2210.12963,6376.940341,23925,2,0,0,0,0,1184,1768,316.2377546,386.5128111,0,4344,1046.475248,1172.263747,1374202.292,0,0,0,1,0,0,0,0,1,1056.94,28.91111111,1898.054545,1184,0,0,0,0,0,0,45,1301,55,104393,29200,61,26,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,196861,44,58,1319,105841,570,0,29.97727273,113.8247303,4344,0,1824.844828,917.6278304,544343.4708,518.132083,1949.118812,7331.503092,53463,1,196861,4578.162791,10916.58671,53544,1,173811,3049.315789,9233.245779,53504,1,0,0,0,0,1116,1864,223.5079574,294.6241257,0,4344,1040.38835,1130.019801,1276944.75,0,0,0,1,0,0,0,0,1,1050.588235,29.97727273,1824.844828,1116,0,0,0,0,0,0,44,1319,58,105841,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,197144,45,56,1313,100049,570,0,29.17777778,112.6443092,4344,0,1786.589286,910.740214,514152.0919,512.3158706,1971.44,7503.869585,55285,1,197144,4480.545455,10950.83004,55361,48,174147,3166.309091,9570.501587,55285,1,0,0,0,0,1160,1800,228.2595463,284.0563243,0,4344,993.745098,1109.074725,1230046.746,0,0,0,1,0,0,0,0,1,1003.584158,29.17777778,1786.589286,1160,0,0,0,0,0,0,45,1313,56,100049,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142230,53,61,1343,110185,570,0,25.33962264,104.0306803,2896,0,1806.311475,816.6455278,784138.3674,801.5186669,1258.672566,4920.129921,23192,1,142230,2735.192308,7081.999776,23550,1,119255,1987.583333,6092.427526,24030,1,0,0,0,0,1356,1960,372.6358715,428.8827955,0,2896,969.8086957,1073.929478,1153324.524,0,0,0,1,0,0,0,0,1,978.3157895,25.33962264,1806.311475,1356,0,0,0,0,0,0,53,1343,61,110185,29200,61,33,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,143922,46,59,1313,110185,570,0,28.54347826,111.4687214,4344,0,1867.542373,928.8619348,774711.302,729.561846,1383.865385,5113.410947,23204,1,143819,3195.977778,7601.486037,23944,1,120741,2081.741379,6177.619366,24188,1,0,0,0,0,1192,1896,319.6175706,409.9442754,0,4344,1051.867925,1151.115824,1325067.64,0,0,0,1,0,0,0,0,1,1061.885714,28.54347826,1867.542373,1192,0,0,0,0,0,0,46,1313,59,110185,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142755,47,59,1331,108751,570,0,28.31914894,110.239878,4344,0,1843.237288,880.4438798,771125.3546,742.5309096,1359.571429,5101.981278,23296,0,142725,3102.717391,7520.361296,23830,1,119765,2064.913793,6191.082532,23819,1,0,0,0,0,1188,1896,329.2354033,413.2955063,0,4344,1028.803738,1119.123524,1252437.461,0,0,0,1,0,0,0,0,1,1038.509434,28.31914894,1843.237288,1188,0,0,0,0,0,0,47,1331,59,108751,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,124970,31,50,1169,95705,570,0,37.70967742,135.6058488,4344,0,1914.1,1026.790884,775178.0427,648.1555573,1562.125,5472.574571,23276,2,124970,4165.666667,8558.264388,23797,48,100070,2042.244898,6257.994136,23889,2,0,0,0,0,1000,1608,248.0595343,400.096023,0,4344,1181.390244,1222.219038,1493819.377,0,0,0,1,0,0,0,0,1,1195.975309,37.70967742,1914.1,1000,0,0,0,0,0,0,31,1169,50,95705,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142117,47,54,1325,102959,570,0,28.19148936,110.2697559,4344,0,1906.648148,920.1505446,733789.7648,710.6820437,1421.17,5222.018688,23251,0,142117,3089.5,7491.459759,23615,2,119075,2246.698113,6480.936751,24374,2,0,0,0,0,1200,1736,330.7134263,379.9686174,0,4344,1022.392157,1156.805144,1338198.142,0,0,0,1,0,0,0,0,1,1032.514851,28.19148936,1906.648148,1200,0,0,0,0,0,0,47,1325,54,102959,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142224,45,54,1307,102959,570,0,29.04444444,112.6759141,4344,0,1906.648148,962.183938,733111.1486,696.0850489,1451.265306,5285.994782,23215,1,142188,3231.545455,7670.383131,23907,1,119220,2249.433962,6470.87376,23934,1,0,0,0,0,1172,1736,316.402295,379.682754,0,4344,1042.66,1177.467186,1386428.974,0,0,0,1,0,0,0,0,1,1053.191919,29.04444444,1906.648148,1172,0,0,0,0,0,0,45,1307,54,102959,29200,61,27,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,143176,48,57,1319,104393,570,0,27.47916667,109.1949242,2896,0,1831.45614,839.483346,738336.034,733.3631335,1376.692308,5140.149288,23249,1,143176,3046.297872,7453.930084,23771,48,119920,2141.428571,6321.378063,24133,1,0,0,0,0,1244,1832,335.2517182,398.1114153,0,2896,997.2830189,1094.697512,1198362.643,0,0,0,1,0,0,0,0,1,1006.780952,27.47916667,1831.45614,1244,0,0,0,0,0,0,48,1319,57,104393,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142472,47,65,1319,110185,570,0,28.06382979,110.2994746,4344,0,1695.153846,827.9840207,782637.992,786.1193778,1283.531532,4938.821871,23298,0,142471,3097.195652,7439.046174,23608,0,119322,1864.40625,5882.643021,23899,2,0,0,0,0,1212,2088,329.8893818,456.2299961,0,4344,986.7610619,1040.368472,1082366.558,0,0,0,1,0,0,0,0,1,995.5714286,28.06382979,1695.153846,1212,0,0,0,0,0,0,47,1319,65,110185,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,185687,47,59,1325,105841,570,0,28.19148936,110.2697559,4344,0,1793.915254,940.1938958,577132.4864,570.8531023,1768.447619,6538.518192,43652,1,185687,4036.673913,9570.852234,43742,1,162498,2801.689655,8220.015641,43691,1,0,0,0,0,1200,1896,253.1141114,317.7389909,0,4344,1001.551402,1126.038969,1267963.759,0,0,0,1,0,0,0,0,1,1011.0,28.19148936,1793.915254,1200,0,0,0,0,0,0,47,1325,59,105841,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142746,42,56,1319,108751,570,0,31.4047619,116.3707405,4344,0,1941.982143,1075.138697,771089.9079,686.5341235,1471.608247,5294.106612,23388,1,142728,3481.170732,7878.508647,23911,42,119798,2178.145455,6350.468301,24220,2,0,0,0,0,1052,1800,294.2289101,392.3052135,0,4344,1111.818182,1249.437019,1561092.865,0,0,0,1,0,0,0,0,1,1123.163265,31.4047619,1941.982143,1052,0,0,0,0,0,0,42,1319,56,108751,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,185922,46,58,1319,105841,570,0,28.67391304,111.4380853,4344,0,1824.844828,917.6278304,576370.7361,559.3743613,1805.067961,6613.593843,43617,1,185922,4131.6,9671.015542,43813,1,162870,2857.368421,8310.38286,43617,1,0,0,0,0,1180,1864,247.4155829,311.9587784,0,4344,1020.571429,1128.18756,1272807.17,0,0,0,1,0,0,0,0,1,1030.384615,28.67391304,1824.844828,1180,0,0,0,0,0,0,46,1319,58,105841,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,143435,49,58,1325,108751,570,0,27.04081633,108.0950506,2896,0,1875.017241,894.59136,767427.7547,745.9825008,1353.160377,5106.702298,23560,2,143297,2985.354167,7399.771743,24185,2,120520,2114.385965,6301.928689,24417,2,0,0,0,0,1264,1864,341.6181546,404.3643462,0,2896,1019.222222,1135.376436,1289079.651,0,0,0,1,0,0,0,0,1,1028.747664,27.04081633,1875.017241,1264,0,0,0,0,0,0,49,1325,58,108751,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,186578,48,62,1331,100049,570,0,27.72916667,109.1373797,2896,0,1613.693548,741.7725246,543365.2413,589.565758,1711.724771,6486.613146,44436,0,186578,3969.744681,9553.696238,44627,0,163447,2679.459016,8129.75274,44439,2,0,0,0,0,1220,1992,257.265058,332.3007,0,2896,913.3333333,967.7303844,936502.097,0,0,0,1,0,0,0,0,1,921.6363636,27.72916667,1613.693548,1220,0,0,0,0,0,0,48,1331,62,100049,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,190175,49,60,1337,105841,570,0,27.28571429,108.0391519,4344,0,1764.016667,883.4411243,563575.654,573.1563034,1760.87963,6638.064806,46513,1,190175,3961.979167,9734.339035,46562,48,167184,2833.627119,8428.207536,46599,1,0,0,0,0,1240,1928,257.6574208,315.4988826,0,4344,974.3454545,1087.549534,1182763.99,0,0,0,1,0,0,0,0,1,983.2844037,27.28571429,1764.016667,1240,0,0,0,0,0,0,49,1337,60,105841,29200,61,32,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142210,44,56,1313,110185,570,0,29.84090909,113.8577127,4344,0,1967.589286,1007.169423,784037.6907,703.18543,1436.464646,5250.386241,23269,1,142107,3304.813953,7712.800169,23901,1,119240,2168.0,6345.893166,24012,1,0,0,0,0,1128,1800,309.4015892,393.7838408,0,4344,1103.940594,1225.151973,1500997.356,0,0,0,1,0,0,0,0,1,1114.98,29.84090909,1967.589286,1128,0,0,0,0,0,0,44,1313,56,110185,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142963,50,61,1337,110185,570,0,26.74,107.0006313,2896,0,1806.311475,816.6455278,780075.9637,776.4246693,1299.663636,4983.149833,23187,1,142932,2916.979592,7305.905809,23882,1,119994,1999.9,6088.863599,24013,1,0,0,0,0,1272,1960,349.740842,426.6838273,0,2896,995.7321429,1076.3374,1158502.198,0,0,0,1,0,0,0,0,1,1004.702703,26.74,1806.311475,1272,0,0,0,0,0,0,50,1337,61,110185,29200,61,32,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142878,48,61,1331,110185,570,0,27.72916667,109.1373797,4344,0,1806.311475,898.1593315,780498.0473,762.8886183,1322.944444,5031.61888,23325,1,142795,3038.191489,7432.811943,23995,1,119942,1999.033333,6106.43445,24109,1,0,0,0,0,1220,1960,335.9509512,426.9376671,0,4344,1013.781818,1112.785045,1238290.557,0,0,0,1,0,0,0,0,1,1023.082569,27.72916667,1806.311475,1220,0,0,0,0,0,0,48,1331,61,110185,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,190109,47,54,1331,107303,570,0,28.31914894,110.239878,4344,0,1987.092593,1095.823844,571430.0743,531.2741638,1901.09,6957.245624,47108,2,190109,4132.804348,9928.306139,47163,2,166964,3150.264151,8963.412211,47144,2,0,0,0,0,1188,1736,247.2265911,284.0475727,0,4344,1065.039216,1265.545841,1601606.276,0,0,0,1,0,0,0,0,1,1075.584158,28.31914894,1987.092593,1188,0,0,0,0,0,0,47,1331,54,107303,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,143397,49,59,1319,113081,570,0,26.91836735,108.1227768,4344,0,1916.627119,904.6752303,797785.1698,753.1538317,1340.158879,5055.910384,23253,1,143273,2984.854167,7375.761154,23604,1,120273,2073.672414,6194.571561,24207,2,0,0,0,0,1276,1896,341.7086829,411.4451488,0,4344,1049.541284,1157.634086,1340116.677,0,0,0,1,0,0,0,0,1,1059.259259,26.91836735,1916.627119,1276,0,0,0,0,0,0,49,1319,59,113081,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,250001,19,27,1169,46473,570,0,61.52631579,170.5915748,4344,0,1721.222222,1200.061419,190567.2377,183.999264,5555.577778,14812.28285,68127,2,250001,13888.94444,30680.17694,129542,3,226673,8718.192308,21705.94577,91145,3,0,0,0,0,616,872,75.999696,107.999568,0,4344,1013.659574,1231.269887,1516025.534,0,0,0,1,0,0,0,0,1,1035.695652,61.52631579,1721.222222,616,0,0,0,0,0,0,19,1169,27,46473,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
